;Von;Bis;Amp
0;0.0;0.08333333333333333;0.06214876963194875
1;0.08333333333333333;0.16666666666666666;0.06676641899583503
2;0.16666666666666666;0.25;0.06491870522196641
3;0.25;0.3333333333333333;0.06329831384858611
4;0.3333333333333333;0.4166666666666667;0.06805464030033176
5;0.4166666666666667;0.5;0.07054172967569639
6;0.5;0.5833333333333334;0.06969218586513225
7;0.5833333333333334;0.6666666666666666;0.0755069401637558
8;0.6666666666666666;0.75;0.0807112433894662
9;0.75;0.8333333333333334;0.08930108787018651
10;0.8333333333333334;0.9166666666666666;0.08452834452065085
11;0.9166666666666666;1.0;0.08800524152559006
12;1.0;1.0833333333333333;0.08879705461549603
13;1.0833333333333333;1.1666666666666667;0.08601993762038379
14;1.1666666666666667;1.25;0.09455942066208887
15;1.25;1.3333333333333333;0.09006383088809569
16;1.3333333333333333;1.4166666666666667;0.0925270422099588
17;1.4166666666666667;1.5;0.09673705746477654
18;1.5;1.5833333333333333;0.09902334193531795
19;1.5833333333333333;1.6666666666666667;0.09749862053539403
20;1.6666666666666667;1.75;0.09682105905929074
21;1.75;1.8333333333333333;0.11173706886866645
22;1.8333333333333333;1.9166666666666667;0.10086463058164577
23;1.9166666666666667;2.0;0.09968646639134901
24;2.0;2.0833333333333335;0.11036343662482759
25;2.0833333333333335;2.1666666666666665;0.11373301822050588
26;2.1666666666666665;2.25;0.11701163619763855
27;2.25;2.3333333333333335;0.11814422093497008
28;2.3333333333333335;2.4166666666666665;0.13623121065319585
29;2.4166666666666665;2.5;0.1310487192111892
30;2.5;2.5833333333333335;0.14650334286251848
31;2.5833333333333335;2.6666666666666665;0.15269179376758804
32;2.6666666666666665;2.75;0.16132496700654997
33;2.75;2.8333333333333335;0.17229787613548228
34;2.8333333333333335;2.9166666666666665;0.16782183259495684
35;2.9166666666666665;3.0;0.19465777044815594
36;3.0;3.0833333333333335;0.18872245002930496
37;3.0833333333333335;3.1666666666666665;0.203190051713426
38;3.1666666666666665;3.25;0.20306688983774668
39;3.25;3.3333333333333335;0.19658724165282632
40;3.3333333333333335;3.4166666666666665;0.19555238848890677
41;3.4166666666666665;3.5;0.19641014090064335
42;3.5;3.5833333333333335;0.20478944334804672
43;3.5833333333333335;3.6666666666666665;0.1923779705272049
44;3.6666666666666665;3.75;0.19148155662758887
45;3.75;3.8333333333333335;0.1976692846207885
46;3.8333333333333335;3.9166666666666665;0.18837599423646728
47;3.9166666666666665;4.0;0.19543726605105963
48;4.0;4.083333333333333;0.18496376161877032
49;4.083333333333333;4.166666666666667;0.18955178519944285
50;4.166666666666667;4.25;0.17569512745961938
51;4.25;4.333333333333333;0.1600597054209423
52;4.333333333333333;4.416666666666667;0.16889950256029176
53;4.416666666666667;4.5;0.15253959938168582
54;4.5;4.583333333333333;0.1534477736358308
55;4.583333333333333;4.666666666666667;0.15035382020160182
56;4.666666666666667;4.75;0.1235807854606833
57;4.75;4.833333333333333;0.12999263098907257
58;4.833333333333333;4.916666666666667;0.1173119304992129
59;4.916666666666667;5.0;0.11424816610560881
60;5.0;5.083333333333333;0.11212400085681451
61;5.083333333333333;5.166666666666667;0.11172998823741208
62;5.166666666666667;5.25;0.10657025408678868
63;5.25;5.333333333333333;0.10588744066254908
64;5.333333333333333;5.416666666666667;0.09646774208394075
65;5.416666666666667;5.5;0.09578147426240181
66;5.5;5.583333333333333;0.0935484772930617
67;5.583333333333333;5.666666666666667;0.10156290744372841
68;5.666666666666667;5.75;0.08546301190606714
69;5.75;5.833333333333333;0.08462270751357301
70;5.833333333333333;5.916666666666667;0.08046964896999526
71;5.916666666666667;6.0;0.07531903552870059
72;6.0;6.083333333333333;0.07437522530296448
73;6.083333333333333;6.166666666666667;0.07539167336687498
74;6.166666666666667;6.25;0.07081010811022993
75;6.25;6.333333333333333;0.07013415207848583
76;6.333333333333333;6.416666666666667;0.07352167101165025
77;6.416666666666667;6.5;0.06701221268626918
78;6.5;6.583333333333333;0.06808369487386688
79;6.583333333333333;6.666666666666667;0.06126236442229992
80;6.666666666666667;6.75;0.06555150314774433
81;6.75;6.833333333333333;0.060121651317098526
82;6.833333333333333;6.916666666666667;0.06124674532305156
83;6.916666666666667;7.0;0.056636348460914775
84;7.0;7.083333333333333;0.05798442607639862
85;7.083333333333333;7.166666666666667;0.05783282926109561
86;7.166666666666667;7.25;0.05158745666860229
87;7.25;7.333333333333333;0.05103115515652092
88;7.333333333333333;7.416666666666667;0.04677251432423323
89;7.416666666666667;7.5;0.0490638681791541
90;7.5;7.583333333333333;0.048676006181788155
91;7.583333333333333;7.666666666666667;0.04533554619556757
92;7.666666666666667;7.75;0.04455417064280039
93;7.75;7.833333333333333;0.046825305060309894
