;Von;Bis;Amp
0;0.0;0.08333333333333333;0.03699310870744889
1;0.08333333333333333;0.16666666666666666;0.031941922770916426
2;0.16666666666666666;0.25;0.033799826571781516
3;0.25;0.3333333333333333;0.03437107017574805
4;0.3333333333333333;0.4166666666666667;0.036644316460835824
5;0.4166666666666667;0.5;0.03743774918012318
6;0.5;0.5833333333333334;0.03817373810720909
7;0.5833333333333334;0.6666666666666666;0.04046817502203435
8;0.6666666666666666;0.75;0.04178688938979061
9;0.75;0.8333333333333334;0.04116792867657259
10;0.8333333333333334;0.9166666666666666;0.044602375679302954
11;0.9166666666666666;1.0;0.04893050525784281
12;1.0;1.0833333333333333;0.05236741374335635
13;1.0833333333333333;1.1666666666666667;0.05922332029102269
14;1.1666666666666667;1.25;0.06794580570733501
15;1.25;1.3333333333333333;0.07310309815944907
16;1.3333333333333333;1.4166666666666667;0.07883050205988583
17;1.4166666666666667;1.5;0.09781803229826605
18;1.5;1.5833333333333333;0.11466602536634772
19;1.5833333333333333;1.6666666666666667;0.1454411782540264
20;1.6666666666666667;1.75;0.16091285967575106
21;1.75;1.8333333333333333;0.17292047779843464
22;1.8333333333333333;1.9166666666666667;0.1856009417015311
23;1.9166666666666667;2.0;0.19271244793042466
24;2.0;2.0833333333333335;0.13394118715715775
25;2.0833333333333335;2.1666666666666665;0.11750324901554073
26;2.1666666666666665;2.25;0.11044508846748835
27;2.25;2.3333333333333335;0.10408419139801199
28;2.3333333333333335;2.4166666666666665;0.08997202333184479
29;2.4166666666666665;2.5;0.07500981134635137
30;2.5;2.5833333333333335;0.06955394193370563
31;2.5833333333333335;2.6666666666666665;0.0616252958707731
32;2.6666666666666665;2.75;0.05089194664445401
33;2.75;2.8333333333333335;0.047154373461909364
34;2.8333333333333335;2.9166666666666665;0.0410900572709161
35;2.9166666666666665;3.0;0.04069696785278843
36;3.0;3.0833333333333335;0.03558936093251469
37;3.0833333333333335;3.1666666666666665;0.03188761427915994
38;3.1666666666666665;3.25;0.033109164131724086
39;3.25;3.3333333333333335;0.02875123624460231
40;3.3333333333333335;3.4166666666666665;0.028052100724315743
41;3.4166666666666665;3.5;0.025111364125356854
42;3.5;3.5833333333333335;0.026195916960625357
43;3.5833333333333335;3.6666666666666665;0.02381701624184509
44;3.6666666666666665;3.75;0.023402456563952498
45;3.75;3.8333333333333335;0.021174966631780735
46;3.8333333333333335;3.9166666666666665;0.022487140597915657
47;3.9166666666666665;4.0;0.02144517839509023
48;4.0;4.083333333333333;0.021597131597507143
49;4.083333333333333;4.166666666666667;0.020857809105008958
50;4.166666666666667;4.25;0.021744761421414915
51;4.25;4.333333333333333;0.020131814845126623
52;4.333333333333333;4.416666666666667;0.01925341161420535
53;4.416666666666667;4.5;0.01699934452637397
54;4.5;4.583333333333333;0.017496362186505805
55;4.583333333333333;4.666666666666667;0.018916178781043968
56;4.666666666666667;4.75;0.019465350309417873
57;4.75;4.833333333333333;0.019140854672406355
58;4.833333333333333;4.916666666666667;0.01777745444273664
59;4.916666666666667;5.0;0.017208635758962188
60;5.0;5.083333333333333;0.016045571084130357
61;5.083333333333333;5.166666666666667;0.014268018420136594
62;5.166666666666667;5.25;0.014586408176138689
63;5.25;5.333333333333333;0.013128276113326415
64;5.333333333333333;5.416666666666667;0.013014329566006167
65;5.416666666666667;5.5;0.013425582608965007
66;5.5;5.583333333333333;0.012851384109480838
67;5.583333333333333;5.666666666666667;0.014162762020517795
