;Von;Bis;Amp
0;0.0;0.08333333333333333;0.07592290056270053
1;0.08333333333333333;0.16666666666666666;0.05429103336624202
2;0.16666666666666666;0.25;0.07356588302376606
3;0.25;0.3333333333333333;0.04202289984961509
4;0.3333333333333333;0.4166666666666667;0.07137402546067755
5;0.4166666666666667;0.5;0.06563654510127569
6;0.5;0.5833333333333334;0.042748897826749316
7;0.5833333333333334;0.6666666666666666;0.050697469350603076
8;0.6666666666666666;0.75;0.07615482698054918
9;0.75;0.8333333333333334;0.07087293034075863
10;0.8333333333333334;0.9166666666666666;0.06072913240925722
11;0.9166666666666666;1.0;0.0684811820141963
12;1.0;1.0833333333333333;0.07364261333333254
13;1.0833333333333333;1.1666666666666667;0.059291388217558416
14;1.1666666666666667;1.25;0.05410129030003178
15;1.25;1.3333333333333333;0.06654205683106354
16;1.3333333333333333;1.4166666666666667;0.06883645275242173
17;1.4166666666666667;1.5;0.09143096079181841
18;1.5;1.5833333333333333;0.08846161161539845
19;1.5833333333333333;1.6666666666666667;0.0976333763557462
20;1.6666666666666667;1.75;0.09342053849476584
21;1.75;1.8333333333333333;0.10605311053965488
22;1.8333333333333333;1.9166666666666667;0.11687706828252561
23;1.9166666666666667;2.0;0.13872277158236082
24;2.0;2.0833333333333335;0.16170152325234644
25;2.0833333333333335;2.1666666666666665;0.16871414025797093
26;2.1666666666666665;2.25;0.1782041581759646
27;2.25;2.3333333333333335;0.18431894031047505
28;2.3333333333333335;2.4166666666666665;0.20607080311411646
29;2.4166666666666665;2.5;0.24771523761715955
30;2.5;2.5833333333333335;0.18909124801819577
31;2.5833333333333335;2.6666666666666665;0.17682235896560855
32;2.6666666666666665;2.75;0.13557362272661777
33;2.75;2.8333333333333335;0.11856039845851324
34;2.8333333333333335;2.9166666666666665;0.09899534977167349
35;2.9166666666666665;3.0;0.07830435832671687
36;3.0;3.0833333333333335;0.07128208389458017
37;3.0833333333333335;3.1666666666666665;0.0610073054052625
38;3.1666666666666665;3.25;0.08240056929025151
39;3.25;3.3333333333333335;0.08002852424481846
40;3.3333333333333335;3.4166666666666665;0.06077627720480848
41;3.4166666666666665;3.5;0.04439972274826368
42;3.5;3.5833333333333335;0.05536629922714935
43;3.5833333333333335;3.6666666666666665;0.051358048449296985
44;3.6666666666666665;3.75;0.04155798521768985
45;3.75;3.8333333333333335;0.04219432823927919
46;3.8333333333333335;3.9166666666666665;0.040054311583034935
47;3.9166666666666665;4.0;0.03619108885808993
48;4.0;4.083333333333333;0.06280517975260502
49;4.083333333333333;4.166666666666667;0.06941058267300708
50;4.166666666666667;4.25;0.05853780386996618
