;Von;Bis;Amp
0;0.0;0.08333333333333333;0.023870253649706016
1;0.08333333333333333;0.16666666666666666;0.02660634442379729
2;0.16666666666666666;0.25;0.023143994409078623
3;0.25;0.3333333333333333;0.025536762595812
4;0.3333333333333333;0.4166666666666667;0.02266661854636834
5;0.4166666666666667;0.5;0.02407042997754984
6;0.5;0.5833333333333334;0.026219670157257745
7;0.5833333333333334;0.6666666666666666;0.02480333274382986
8;0.6666666666666666;0.75;0.025726686190534764
9;0.75;0.8333333333333334;0.028647954628600963
10;0.8333333333333334;0.9166666666666666;0.027640269443891086
11;0.9166666666666666;1.0;0.028552811396038335
12;1.0;1.0833333333333333;0.027950808855365557
13;1.0833333333333333;1.1666666666666667;0.02897613469711828
14;1.1666666666666667;1.25;0.029059236905767172
15;1.25;1.3333333333333333;0.03122866419022558
16;1.3333333333333333;1.4166666666666667;0.029558389953143114
17;1.4166666666666667;1.5;0.029595143652108778
18;1.5;1.5833333333333333;0.03006416772063241
19;1.5833333333333333;1.6666666666666667;0.035492296083788406
20;1.6666666666666667;1.75;0.037743115728893814
21;1.75;1.8333333333333333;0.041086841969008074
22;1.8333333333333333;1.9166666666666667;0.04043003740920281
23;1.9166666666666667;2.0;0.042941783331757154
24;2.0;2.0833333333333335;0.05210899736218995
25;2.0833333333333335;2.1666666666666665;0.05491169096447639
26;2.1666666666666665;2.25;0.059341805866321345
27;2.25;2.3333333333333335;0.059467309802947566
28;2.3333333333333335;2.4166666666666665;0.05508891451465815
29;2.4166666666666665;2.5;0.06531111853323901
30;2.5;2.5833333333333335;0.07084429157855375
31;2.5833333333333335;2.6666666666666665;0.07604795682751637
32;2.6666666666666665;2.75;0.07082543421299164
33;2.75;2.8333333333333335;0.08156004266883081
34;2.8333333333333335;2.9166666666666665;0.08065512174785099
35;2.9166666666666665;3.0;0.08950865953128898
36;3.0;3.0833333333333335;0.10020068425015849
37;3.0833333333333335;3.1666666666666665;0.10419807806648257
38;3.1666666666666665;3.25;0.11965451409694813
39;3.25;3.3333333333333335;0.11803213506345611
40;3.3333333333333335;3.4166666666666665;0.13357155927239445
41;3.4166666666666665;3.5;0.1417493740124624
42;3.5;3.5833333333333335;0.15662020151492687
43;3.5833333333333335;3.6666666666666665;0.17679608756431645
44;3.6666666666666665;3.75;0.19211067595400352
45;3.75;3.8333333333333335;0.201734202100712
46;3.8333333333333335;3.9166666666666665;0.20490447393157388
47;3.9166666666666665;4.0;0.19535121802638775
48;4.0;4.083333333333333;0.18121735822350932
49;4.083333333333333;4.166666666666667;0.17886962524360825
50;4.166666666666667;4.25;0.1487593552992233
51;4.25;4.333333333333333;0.13949485498214512
52;4.333333333333333;4.416666666666667;0.13377876128307675
53;4.416666666666667;4.5;0.1200156065739032
54;4.5;4.583333333333333;0.10202656258977054
55;4.583333333333333;4.666666666666667;0.08863329580945457
56;4.666666666666667;4.75;0.07972146176740086
57;4.75;4.833333333333333;0.07246209289462562
58;4.833333333333333;4.916666666666667;0.06252957308020123
59;4.916666666666667;5.0;0.056353921668166836
60;5.0;5.083333333333333;0.046223648910848326
61;5.083333333333333;5.166666666666667;0.04613113003818166
62;5.166666666666667;5.25;0.045415921026211864
63;5.25;5.333333333333333;0.0421636637321799
64;5.333333333333333;5.416666666666667;0.04108527612405299
65;5.416666666666667;5.5;0.03623243231930839
66;5.5;5.583333333333333;0.032505437675974934
67;5.583333333333333;5.666666666666667;0.027847082041707032
68;5.666666666666667;5.75;0.03275186181008597
69;5.75;5.833333333333333;0.0287900514304352
70;5.833333333333333;5.916666666666667;0.030165855589351778
71;5.916666666666667;6.0;0.028114381644747274
72;6.0;6.083333333333333;0.023334359070202808
73;6.083333333333333;6.166666666666667;0.0226674955705798
74;6.166666666666667;6.25;0.0243658461939859
75;6.25;6.333333333333333;0.02606439890290162
76;6.333333333333333;6.416666666666667;0.0232431820048462
77;6.416666666666667;6.5;0.020714444895031527
78;6.5;6.583333333333333;0.02076882118587632
79;6.583333333333333;6.666666666666667;0.021208734168549362
80;6.666666666666667;6.75;0.021707598432437376
81;6.75;6.833333333333333;0.0210370551428757
82;6.833333333333333;6.916666666666667;0.019625786893772746
