;Von;Bis;Amp
0;0.0;0.08333333333333333;0.0069911144586960435
1;0.08333333333333333;0.16666666666666666;0.007626762568547974
2;0.16666666666666666;0.25;0.007444256532433472
3;0.25;0.3333333333333333;0.008982031820371461
4;0.3333333333333333;0.4166666666666667;0.009174627151323762
5;0.4166666666666667;0.5;0.00928824594672843
6;0.5;0.5833333333333334;0.0118064353872991
7;0.5833333333333334;0.6666666666666666;0.013665078195783234
8;0.6666666666666666;0.75;0.01162290481137446
9;0.75;0.8333333333333334;0.0119699267917358
10;0.8333333333333334;0.9166666666666666;0.012344768407594653
11;0.9166666666666666;1.0;0.011581935867803985
12;1.0;1.0833333333333333;0.011507535675358735
13;1.0833333333333333;1.1666666666666667;0.010125429651652208
14;1.1666666666666667;1.25;0.010093429307391747
15;1.25;1.3333333333333333;0.010308691205665823
16;1.3333333333333333;1.4166666666666667;0.010775281736435166
17;1.4166666666666667;1.5;0.011558933448249015
18;1.5;1.5833333333333333;0.012793792059383104
19;1.5833333333333333;1.6666666666666667;0.011905033878635415
20;1.6666666666666667;1.75;0.011583753902429529
21;1.75;1.8333333333333333;0.014085007696593401
22;1.8333333333333333;1.9166666666666667;0.012267535708203372
23;1.9166666666666667;2.0;0.012449660706378672
24;2.0;2.0833333333333335;0.013003333925347789
25;2.0833333333333335;2.1666666666666665;0.017001538110727785
26;2.1666666666666665;2.25;0.014980355142983655
27;2.25;2.3333333333333335;0.01388780718373047
28;2.3333333333333335;2.4166666666666665;0.014736858063723463
29;2.4166666666666665;2.5;0.015181003442604604
30;2.5;2.5833333333333335;0.016363769864923387
31;2.5833333333333335;2.6666666666666665;0.016202456321497912
32;2.6666666666666665;2.75;0.015654466905986483
33;2.75;2.8333333333333335;0.01580049736391372
34;2.8333333333333335;2.9166666666666665;0.017840391729476966
35;2.9166666666666665;3.0;0.019207010662342525
36;3.0;3.0833333333333335;0.023792385810143396
37;3.0833333333333335;3.1666666666666665;0.018634550380024623
38;3.1666666666666665;3.25;0.020646589024781885
39;3.25;3.3333333333333335;0.021554219334056726
40;3.3333333333333335;3.4166666666666665;0.02292334820668279
41;3.4166666666666665;3.5;0.033042067044420545
42;3.5;3.5833333333333335;0.03307241409180928
43;3.5833333333333335;3.6666666666666665;0.026605769925746793
44;3.6666666666666665;3.75;0.025414446128712055
45;3.75;3.8333333333333335;0.026681952397171953
46;3.8333333333333335;3.9166666666666665;0.02826240249886869
47;3.9166666666666665;4.0;0.0272761227854199
48;4.0;4.083333333333333;0.031484858827665406
49;4.083333333333333;4.166666666666667;0.033935391775702754
50;4.166666666666667;4.25;0.03430815428586026
51;4.25;4.333333333333333;0.03717677397536895
52;4.333333333333333;4.416666666666667;0.040902785176606844
53;4.416666666666667;4.5;0.05125602337321727
54;4.5;4.583333333333333;0.05587689080739418
55;4.583333333333333;4.666666666666667;0.05622948294511782
56;4.666666666666667;4.75;0.07521109327268835
57;4.75;4.833333333333333;0.07171640207310485
58;4.833333333333333;4.916666666666667;0.082917429755052
59;4.916666666666667;5.0;0.09527891105063914
60;5.0;5.083333333333333;0.10194098663953133
61;5.083333333333333;5.166666666666667;0.12096888676872024
62;5.166666666666667;5.25;0.13303211333467957
63;5.25;5.333333333333333;0.14715096758842505
64;5.333333333333333;5.416666666666667;0.15426963683440947
65;5.416666666666667;5.5;0.16855617027876582
66;5.5;5.583333333333333;0.18413235987991028
67;5.583333333333333;5.666666666666667;0.19030703385552256
68;5.666666666666667;5.75;0.17872191485818414
69;5.75;5.833333333333333;0.1602113378813019
70;5.833333333333333;5.916666666666667;0.1446191679942388
71;5.916666666666667;6.0;0.12709135949672284
72;6.0;6.083333333333333;0.09974907793302615
73;6.083333333333333;6.166666666666667;0.07464105398806888
74;6.166666666666667;6.25;0.06992339247152247
75;6.25;6.333333333333333;0.055031487831670015
76;6.333333333333333;6.416666666666667;0.044530990308398986
77;6.416666666666667;6.5;0.04434846071781347
78;6.5;6.583333333333333;0.04316869512512591
79;6.583333333333333;6.666666666666667;0.04293728166709648
80;6.666666666666667;6.75;0.04312327870621323
81;6.75;6.833333333333333;0.042254538344289654
82;6.833333333333333;6.916666666666667;0.04017099796363247
83;6.916666666666667;7.0;0.04177406026139466
84;7.0;7.083333333333333;0.03919113089682891
85;7.083333333333333;7.166666666666667;0.03865992193316238
86;7.166666666666667;7.25;0.03977516535328665
87;7.25;7.333333333333333;0.03683554775488655
88;7.333333333333333;7.416666666666667;0.04030842875998113
89;7.416666666666667;7.5;0.039625897513782586
90;7.5;7.583333333333333;0.04122054630607309
91;7.583333333333333;7.666666666666667;0.04023372489209929
92;7.666666666666667;7.75;0.03865221734634792
93;7.75;7.833333333333333;0.03914981176373271
94;7.833333333333333;7.916666666666667;0.0394292819408018
95;7.916666666666667;8.0;0.040261953724338606
